path,type,level,section,de,cau,option,language,key,alias,text,mode,status,error
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_2_a.png,nghe,topik2,listen,91,2,a,ko,type=nghe|level=topik2|cau=2|opt=a|lang=ko,topik2_listen_91_2_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/64_2_c.png,nghe,topik2,listen,64,2,c,en,type=nghe|level=topik2|cau=2|opt=c|lang=en,topik2_listen_64_2_c,"The image is a comic strip featuring two people in a bowling alley. One person is pointing at a bowling ball, while the other person is holding a bowling ball. The scene is set in a bowling alley with multiple bowling pins visible in the background.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/64_2_c.png,nghe,topik2,listen,64,2,c,ko,type=nghe|level=topik2|cau=2|opt=c|lang=ko,topik2_listen_64_2_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_3_d.png,nghe,topik2,listen,52,3,d,en,type=nghe|level=topik2|cau=3|opt=d|lang=en,topik2_listen_52_3_d,"The image is a pie chart with a 50% slice. The chart is in Korean and has a 25% slice labeled as ""25%.""",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_3_d.png,nghe,topik2,listen,52,3,d,ko,type=nghe|level=topik2|cau=3|opt=d|lang=ko,topik2_listen_52_3_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_2_c.png,nghe,topik2,listen,91,2,c,en,type=nghe|level=topik2|cau=2|opt=c|lang=en,topik2_listen_91_2_c,The man is holding a bottle of beer.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_2_c.png,nghe,topik2,listen,91,2,c,ko,type=nghe|level=topik2|cau=2|opt=c|lang=ko,topik2_listen_91_2_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/60_1_a.png,nghe,topik2,listen,60,1,a,en,type=nghe|level=topik2|cau=1|opt=a|lang=en,topik2_listen_60_1_a,"The image is a comic strip featuring a man and a woman. The woman is standing behind a counter, and the man is handing her money. The woman is holding a cell phone in her hand.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/60_1_a.png,nghe,topik2,listen,60,1,a,ko,type=nghe|level=topik2|cau=1|opt=a|lang=ko,topik2_listen_60_1_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/36_3_a.png,nghe,topik2,listen,36,3,a,en,type=nghe|level=topik2|cau=3|opt=a|lang=en,topik2_listen_36_3_a,"The image is a chart with various statistics displayed. The chart includes information on the percentage of people who have a certain trait, as well as the percentage of people who have a certain disease. The chart is written in a foreign language, but the information is still clear and understandable.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/36_3_a.png,nghe,topik2,listen,36,3,a,ko,type=nghe|level=topik2|cau=3|opt=a|lang=ko,topik2_listen_36_3_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/83_1_d.png,nghe,topik2,listen,83,1,d,en,type=nghe|level=topik2|cau=1|opt=d|lang=en,topik2_listen_83_1_d,The image is a comic strip featuring a man and a woman standing in front of a fish tank. The woman is holding a handbag. The man is holding a book. The fish tank is filled with fish and is placed on a table. The scene is set in a room with a couch in the background.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/83_1_d.png,nghe,topik2,listen,83,1,d,ko,type=nghe|level=topik2|cau=1|opt=d|lang=ko,topik2_listen_83_1_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/64_1_a.png,nghe,topik2,listen,64,1,a,en,type=nghe|level=topik2|cau=1|opt=a|lang=en,topik2_listen_64_1_a,"The image shows a man and a woman sitting at a desk, each using a laptop. The woman is on the left side of the desk, while the man is on the right side. There are two laptops on the desk, one in front of each person. The scene appears to be a work or study environment.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/64_1_a.png,nghe,topik2,listen,64,1,a,ko,type=nghe|level=topik2|cau=1|opt=a|lang=ko,topik2_listen_64_1_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/83_1_c.png,nghe,topik2,listen,83,1,c,en,type=nghe|level=topik2|cau=1|opt=c|lang=en,topik2_listen_83_1_c,The man is holding a book in his hand.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/83_1_c.png,nghe,topik2,listen,83,1,c,ko,type=nghe|level=topik2|cau=1|opt=c|lang=ko,topik2_listen_83_1_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_3_d.png,nghe,topik2,listen,91,3,d,en,type=nghe|level=topik2|cau=3|opt=d|lang=en,topik2_listen_91_3_d,The image is a chart with a lot of text in a foreign language. The text is mostly printed and there are no visible images.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_3_d.png,nghe,topik2,listen,91,3,d,ko,type=nghe|level=topik2|cau=3|opt=d|lang=ko,topik2_listen_91_3_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/83_3_b.png,nghe,topik2,listen,83,3,b,en,type=nghe|level=topik2|cau=3|opt=b|lang=en,topik2_listen_83_3_b,"The image is a chart with a bar graph showing the number of people in a group. The chart is in a foreign language, but the numbers are visible.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/83_3_b.png,nghe,topik2,listen,83,3,b,ko,type=nghe|level=topik2|cau=3|opt=b|lang=ko,topik2_listen_83_3_b,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/96_3_b.png,nghe,topik2,listen,96,3,b,en,type=nghe|level=topik2|cau=3|opt=b|lang=en,topik2_listen_96_3_b,"The image shows a graph with a line that is going up. The graph is in a foreign language, but it appears to be a representation of a country's population.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/96_3_b.png,nghe,topik2,listen,96,3,b,ko,type=nghe|level=topik2|cau=3|opt=b|lang=ko,topik2_listen_96_3_b,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/60_3_d.png,nghe,topik2,listen,60,3,d,en,type=nghe|level=topik2|cau=3|opt=d|lang=en,topik2_listen_60_3_d,The image is a chart with a lot of text in a foreign language. The text is mostly printed and is transcribed verbatim below.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/60_3_d.png,nghe,topik2,listen,60,3,d,ko,type=nghe|level=topik2|cau=3|opt=d|lang=ko,topik2_listen_60_3_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_3_c.png,nghe,topik2,listen,35,3,c,en,type=nghe|level=topik2|cau=3|opt=c|lang=en,topik2_listen_35_3_c,"The image shows a graph with two lines, one in red and one in blue. The red line is labeled ""20"" and the blue line is labeled ""10"". The graph is showing the progress of the two lines, with the red line being higher than the blue line.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_3_c.png,nghe,topik2,listen,35,3,c,ko,type=nghe|level=topik2|cau=3|opt=c|lang=ko,topik2_listen_35_3_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/64_3_a.png,nghe,topik2,listen,64,3,a,en,type=nghe|level=topik2|cau=3|opt=a|lang=en,topik2_listen_64_3_a,"The image shows a graph with a line that is going up. The graph is in a foreign language, but it appears to be a representation of a company's growth.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/64_3_a.png,nghe,topik2,listen,64,3,a,ko,type=nghe|level=topik2|cau=3|opt=a|lang=ko,topik2_listen_64_3_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_1_b.png,nghe,topik2,listen,52,1,b,en,type=nghe|level=topik2|cau=1|opt=b|lang=en,topik2_listen_52_1_b,The woman is wearing a white shirt.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_1_b.png,nghe,topik2,listen,52,1,b,ko,type=nghe|level=topik2|cau=1|opt=b|lang=ko,topik2_listen_52_1_b,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_1_c.png,nghe,topik2,listen,91,1,c,en,type=nghe|level=topik2|cau=1|opt=c|lang=en,topik2_listen_91_1_c,The woman is pointing at the man.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/91_1_c.png,nghe,topik2,listen,91,1,c,ko,type=nghe|level=topik2|cau=1|opt=c|lang=ko,topik2_listen_91_1_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_3_d.png,nghe,topik2,listen,35,3,d,en,type=nghe|level=topik2|cau=3|opt=d|lang=en,topik2_listen_35_3_d,"The image shows a graph with two lines, one in black and one in red. The black line is labeled ""100"" and the red line is labeled ""20"". The graph appears to be a bar graph, with the two lines representing different values.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_3_d.png,nghe,topik2,listen,35,3,d,ko,type=nghe|level=topik2|cau=3|opt=d|lang=ko,topik2_listen_35_3_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_1_a.png,nghe,topik2,listen,35,1,a,en,type=nghe|level=topik2|cau=1|opt=a|lang=en,topik2_listen_35_1_a,"The image is a comic strip featuring a man and a woman. The man is holding a tray with a cup of coffee on it. The woman is sitting at a table, and the man is standing behind her. There are other people in the scene, some of whom are sitting at tables and others who are standing. The comic strip is set in a restaurant, as evidenced by the presence of dining tables and chairs.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_1_a.png,nghe,topik2,listen,35,1,a,ko,type=nghe|level=topik2|cau=1|opt=a|lang=ko,topik2_listen_35_1_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/36_2_c.png,nghe,topik2,listen,36,2,c,en,type=nghe|level=topik2|cau=2|opt=c|lang=en,topik2_listen_36_2_c,"The image is a comic strip featuring a man in a suit pulling a suitcase. The man is wearing a tie and appears to be in a hurry. There are two other people in the scene, one standing behind the man and the other on the right side of the image. The man in the suitcase is also holding a cell phone.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/36_2_c.png,nghe,topik2,listen,36,2,c,ko,type=nghe|level=topik2|cau=2|opt=c|lang=ko,topik2_listen_36_2_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_2_c.png,nghe,topik2,listen,37,2,c,en,type=nghe|level=topik2|cau=2|opt=c|lang=en,topik2_listen_37_2_c,"The image shows a man and a woman sitting at a table, having a conversation. The woman is holding a box, and the man is holding a cup. The scene appears to be a comic or a cartoon.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_2_c.png,nghe,topik2,listen,37,2,c,ko,type=nghe|level=topik2|cau=2|opt=c|lang=ko,topik2_listen_37_2_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/41_2_d.png,nghe,topik2,listen,41,2,d,en,type=nghe|level=topik2|cau=2|opt=d|lang=en,topik2_listen_41_2_d,The man is holding a fishing pole.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/41_2_d.png,nghe,topik2,listen,41,2,d,ko,type=nghe|level=topik2|cau=2|opt=d|lang=ko,topik2_listen_41_2_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_1_a.png,nghe,topik2,listen,52,1,a,en,type=nghe|level=topik2|cau=1|opt=a|lang=en,topik2_listen_52_1_a,The image is a comic strip featuring a woman doctor examining a young boy. The woman is wearing a white coat and is checking the boy's belly. The comic strip is in black and white.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_1_a.png,nghe,topik2,listen,52,1,a,ko,type=nghe|level=topik2|cau=1|opt=a|lang=ko,topik2_listen_52_1_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/60_1_c.png,nghe,topik2,listen,60,1,c,en,type=nghe|level=topik2|cau=1|opt=c|lang=en,topik2_listen_60_1_c,"The image is a comic strip featuring three people walking through a store. The first person is on the left side of the image, the second person is in the middle, and the third person is on the right side. The store has a variety of items on display, including multiple handbags and a cell phone. The handbags are placed throughout the store, with some located near the left person, others near the middle person, and a few near the right person. The cell phone is situated near the middle person.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/60_1_c.png,nghe,topik2,listen,60,1,c,ko,type=nghe|level=topik2|cau=1|opt=c|lang=ko,topik2_listen_60_1_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_3_a.png,nghe,topik2,listen,52,3,a,en,type=nghe|level=topik2|cau=3|opt=a|lang=en,topik2_listen_52_3_a,"The image shows a graph with a line that is going down. The graph is in a foreign language, but it appears to be a representation of a percentage.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_3_a.png,nghe,topik2,listen,52,3,a,ko,type=nghe|level=topik2|cau=3|opt=a|lang=ko,topik2_listen_52_3_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_3_a.png,nghe,topik2,listen,37,3,a,en,type=nghe|level=topik2|cau=3|opt=a|lang=en,topik2_listen_37_3_a,The image is a graph showing the number of people in a city from 2013 to 2014.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_3_a.png,nghe,topik2,listen,37,3,a,ko,type=nghe|level=topik2|cau=3|opt=a|lang=ko,topik2_listen_37_3_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_3_b.png,nghe,topik2,listen,52,3,b,en,type=nghe|level=topik2|cau=3|opt=b|lang=en,topik2_listen_52_3_b,The image shows a graph with a line that goes from 0 to 100. The line is labeled with the number 100.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/52_3_b.png,nghe,topik2,listen,52,3,b,ko,type=nghe|level=topik2|cau=3|opt=b|lang=ko,topik2_listen_52_3_b,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_1_d.png,nghe,topik2,listen,37,1,d,en,type=nghe|level=topik2|cau=1|opt=d|lang=en,topik2_listen_37_1_d,The image is a comic strip featuring a man and a woman standing in front of a door. The woman is wearing a skirt and has a handbag. The man is holding a suitcase. The comic strip is in black and white.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_1_d.png,nghe,topik2,listen,37,1,d,ko,type=nghe|level=topik2|cau=1|opt=d|lang=ko,topik2_listen_37_1_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_2_a.png,nghe,topik2,listen,37,2,a,en,type=nghe|level=topik2|cau=2|opt=a|lang=en,topik2_listen_37_2_a,The image is a comic strip featuring a man and a woman. The woman is holding a basket of flowers and the man is holding a violin. They are standing in front of a picture of a woman holding a violin.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_2_a.png,nghe,topik2,listen,37,2,a,ko,type=nghe|level=topik2|cau=2|opt=a|lang=ko,topik2_listen_37_2_a,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_3_b.png,nghe,topik2,listen,35,3,b,en,type=nghe|level=topik2|cau=3|opt=b|lang=en,topik2_listen_35_3_b,The image is a chart with a circle in the middle and several numbers and percentages around it. The chart is in Korean and the numbers are in both Korean and English. The chart appears to be discussing the percentage of people in their 20s and 40s.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/35_3_b.png,nghe,topik2,listen,35,3,b,ko,type=nghe|level=topik2|cau=3|opt=b|lang=ko,topik2_listen_35_3_b,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/41_2_c.png,nghe,topik2,listen,41,2,c,en,type=nghe|level=topik2|cau=2|opt=c|lang=en,topik2_listen_41_2_c,The man and woman are planting a tree.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/41_2_c.png,nghe,topik2,listen,41,2,c,ko,type=nghe|level=topik2|cau=2|opt=c|lang=ko,topik2_listen_41_2_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/41_1_c.png,nghe,topik2,listen,41,1,c,en,type=nghe|level=topik2|cau=1|opt=c|lang=en,topik2_listen_41_1_c,The man is wearing a black shirt.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/41_1_c.png,nghe,topik2,listen,41,1,c,ko,type=nghe|level=topik2|cau=1|opt=c|lang=ko,topik2_listen_41_1_c,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_2_d.png,nghe,topik2,listen,37,2,d,en,type=nghe|level=topik2|cau=2|opt=d|lang=en,topik2_listen_37_2_d,"The image is a comic strip featuring a woman holding a vase of flowers and a man with a bow tie. They are standing in a room with several chairs and dining tables. The woman is waving at the man, and they are engaged in a conversation. The scene also includes other people in the background, some of whom are sitting at the dining tables.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/37_2_d.png,nghe,topik2,listen,37,2,d,ko,type=nghe|level=topik2|cau=2|opt=d|lang=ko,topik2_listen_37_2_d,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/47_2_b.png,nghe,topik2,listen,47,2,b,en,type=nghe|level=topik2|cau=2|opt=b|lang=en,topik2_listen_47_2_b,"The image is a comic strip featuring a man and a woman sitting at a table. The man is holding a cell phone, and the woman is smiling. There are two cups on the table, and a chair is visible in the background. The scene appears to be set in a restaurant or a similar dining establishment.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/listen/1-3/dataset/images/47_2_b.png,nghe,topik2,listen,47,2,b,ko,type=nghe|level=topik2|cau=2|opt=b|lang=ko,topik2_listen_47_2_b,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
